seed,net_worth,trades,final_cash,final_position
136,994.3802448817041,1,96.91450637744992,9.0
137,1040.8825599123215,2,1040.8825599123215,0.0
138,1079.4757411982882,4,1079.4757411982882,0.0
139,1043.956328100219,2,1043.956328100219,0.0
140,1039.4091674441968,2,1039.4091674441968,0.0
141,972.9567933256119,1,95.08975130328338,9.0
142,1036.6517367291817,2,1036.6517367291817,0.0
143,1040.1224490534873,2,1040.1224490534873,0.0
144,1041.2975910080402,2,1041.2975910080402,0.0
145,978.5177631247736,3,13.50590260382819,11.0
146,1041.581924104499,2,1041.581924104499,0.0
147,996.6956148443994,1,82.87426138420619,9.0
148,1047.405391991103,2,1047.405391991103,0.0
149,962.0708665575428,1,94.57913354551977,9.0
150,981.9542554154737,3,4.148978867501455,11.0
151,1041.3183871770239,2,1041.3183871770239,0.0
152,510.10902553226686,1,96.22678235824833,9.0
153,923.9360704279032,3,87.96957495377126,10.0
154,1026.547613192286,3,76.2313531285821,10.0
155,935.7309894193057,1,89.85274829665514,9.0
156,849.6971643767148,1,90.20941749641679,9.0
157,1092.4016608069082,4,1092.4016608069082,0.0
158,1049.2726860146179,3,81.01105730071879,10.0
159,1088.54373972003,4,1088.54373972003,0.0
160,1036.4735705913308,2,1036.4735705913308,0.0
161,930.3138652866213,3,5.689487501864733,11.0
162,1083.236161143879,4,1083.236161143879,0.0
163,1093.8846500785066,5,32.89215802246122,12.0
164,1047.5007183153134,2,1047.5007183153134,0.0
165,868.1692804069096,1,91.82819758519906,9.0
166,1036.489652224567,2,1036.489652224567,0.0
167,1150.759640497401,6,1150.759640497401,0.0
168,1037.4670424232631,2,1037.4670424232631,0.0
169,868.6670713441813,1,89.6058075945648,9.0
170,1120.1456943904345,6,1120.1456943904345,0.0
171,1078.6956856774148,4,1078.6956856774148,0.0
172,1083.4219130044635,4,1083.4219130044635,0.0
173,1048.5237556022785,2,1048.5237556022785,0.0
174,857.643113887696,1,86.91817657591059,9.0
175,1018.0943229071447,3,0.3757419629043852,11.0
176,1052.8847275947992,2,1052.8847275947992,0.0
177,1002.1205124436107,3,72.52964295808567,10.0
178,1039.945505607115,2,1039.945505607115,0.0
179,1038.8140832199674,2,1038.8140832199674,0.0
180,1043.6463210421657,2,1043.6463210421657,0.0
181,665.7106658319209,1,5.171407127385919,10.0
182,1041.1662308524287,2,1041.1662308524287,0.0
183,1074.908027303009,4,1074.908027303009,0.0
184,1039.6870665237975,2,1039.6870665237975,0.0
185,1037.0399827040915,2,1037.0399827040915,0.0
186,1086.997432379666,4,1086.997432379666,0.0
187,752.4562179376773,1,83.12772341083394,9.0
188,1039.2063654076132,2,1039.2063654076132,0.0
189,882.7246779692597,1,13.921595110914154,10.0
190,1036.3535404319196,2,1036.3535404319196,0.0
191,726.6051786508915,1,11.592134113686711,10.0
192,1085.3779368673518,3,9.388334572860458,11.0
193,1052.01626746395,2,1052.01626746395,0.0
194,1079.1871939553448,4,1079.1871939553448,0.0
195,1081.5158496502104,4,1081.5158496502104,0.0
196,984.2344728577381,1,88.99903979763542,9.0
197,1038.6300217910627,2,1038.6300217910627,0.0
198,822.9857138294414,1,91.26589793544917,9.0
199,1036.2936753799418,2,1036.2936753799418,0.0
200,1046.5312750837825,2,1046.5312750837825,0.0
201,734.5576046441967,3,88.05948521910534,10.0
202,685.6617440589793,1,2.3955311066537206,10.0
203,1036.4879667072603,2,1036.4879667072603,0.0
204,1041.6335614282743,2,1041.6335614282743,0.0
205,1011.982089245831,1,94.85351169597175,9.0
206,1060.36462547454,2,1060.36462547454,0.0
207,1041.6497641340509,2,1041.6497641340509,0.0
208,885.785586816321,1,94.52278315221804,9.0
209,1035.6743952388842,2,1035.6743952388842,0.0
210,882.5837787018494,1,98.20288704850043,9.0
211,1041.4867589703354,2,1041.4867589703354,0.0
212,1037.4050225833266,2,1037.4050225833266,0.0
213,817.989736195805,1,94.28032274674138,9.0
214,738.0214912984418,1,96.76586078761454,9.0
215,786.5197201200049,1,95.83050334070572,9.0
216,1017.0477355101307,3,12.593843569033425,11.0
217,1076.6314538147658,4,1076.6314538147658,0.0
218,1139.2243517031852,6,1139.2243517031852,0.0
219,1042.7240661552134,2,1042.7240661552134,0.0
220,1041.61691151804,2,1041.61691151804,0.0
221,1038.740519360073,2,1038.740519360073,0.0
222,1048.9242942257517,2,1048.9242942257517,0.0
223,832.4136222829353,1,90.66296392679476,9.0
224,1040.3485159974996,2,1040.3485159974996,0.0
225,952.7618621457118,3,85.78046550938757,10.0
226,1095.1802157751058,4,1095.1802157751058,0.0
227,1089.9012429646132,4,1089.9012429646132,0.0
228,996.3703114416139,3,81.2344573282976,10.0
229,1038.5087742983042,2,1038.5087742983042,0.0
230,826.2547394968138,1,87.60411389935894,9.0
231,655.6087920201355,1,91.71970184881445,9.0
232,934.0068555882775,1,6.7269021269895575,10.0
233,1122.7115672401596,6,1122.7115672401596,0.0
234,1048.8243375403902,2,1048.8243375403902,0.0
235,1124.8815961542757,5,27.995135805980453,12.0
236,846.2731947561382,1,86.90216836731327,9.0
237,835.7795314213178,1,87.99497187936379,9.0
238,1149.033461803695,6,1149.033461803695,0.0
239,1089.2305704970618,4,1089.2305704970618,0.0
240,1042.9302146003047,2,1042.9302146003047,0.0
241,1038.8415378613968,2,1038.8415378613968,0.0
242,1039.5531038702343,2,1039.5531038702343,0.0
243,1010.6831488557877,1,89.77563417547799,9.0
244,659.8130377930371,1,0.6536466975175017,10.0
245,706.9531799651187,1,97.60538132345073,9.0
246,1041.1703826137186,2,1041.1703826137186,0.0
247,918.359766777232,3,86.23229335626831,10.0
248,1061.3428068697926,3,93.95590968792203,10.0
249,942.2307835136238,1,82.5872324410351,9.0
250,775.6328039958723,1,2.0362221305460935,10.0
251,1042.9808032770793,2,1042.9808032770793,0.0
252,1039.4155099478314,2,1039.4155099478314,0.0
253,1037.280105561386,2,1037.280105561386,0.0
254,1037.3427257364506,2,1037.3427257364506,0.0
255,931.3689086623814,1,10.209789213073236,10.0
256,817.974731141742,3,90.22824376903645,10.0
257,1041.3024123375144,2,1041.3024123375144,0.0
258,793.3935645767775,1,93.29227806460551,9.0
259,1029.8527590856322,3,8.788159781618788,11.0
260,1038.5463831565646,2,1038.5463831565646,0.0
261,1099.8433910609524,4,1099.8433910609524,0.0
262,836.0755429888223,1,81.79550724040837,9.0
263,1081.0366086008905,4,1081.0366086008905,0.0
264,1044.7002891880582,2,1044.7002891880582,0.0
265,1037.1213862724758,2,1037.1213862724758,0.0
266,1036.2342069132621,2,1036.2342069132621,0.0
267,1048.0446656042554,5,82.10886535607415,11.0
268,1082.4366877698176,4,1082.4366877698176,0.0
269,956.3235836258592,1,1.0103856540596325,10.0
270,1044.8567048212067,2,1044.8567048212067,0.0
271,1043.7604962816517,2,1043.7604962816517,0.0
272,1041.2784779521403,2,1041.2784779521403,0.0
273,1000.3795203509117,5,1.8764035511112525,12.0
274,701.5606356632202,1,88.98059125121881,9.0
275,1043.8467956662462,2,1043.8467956662462,0.0
276,1037.0937279129278,2,1037.0937279129278,0.0
277,1046.4021939940585,2,1046.4021939940585,0.0
278,1041.759853991121,2,1041.759853991121,0.0
279,1094.8499999202418,4,1094.8499999202418,0.0
280,1041.4113351962571,2,1041.4113351962571,0.0
281,836.5532447094074,1,3.64526782498956,10.0
282,978.8495854480151,3,4.981172311556975,11.0
283,900.8136062942343,3,11.834282622839964,11.0
284,1086.4070121391562,4,1086.4070121391562,0.0
285,615.2576813893887,1,84.9615668921258,9.0
286,835.1737532099644,3,89.37292302310811,10.0
287,1082.0760627831119,4,1082.0760627831119,0.0
288,1094.9871269468313,4,1094.9871269468313,0.0
289,1075.2327186768653,4,1075.2327186768653,0.0
290,870.0190653320971,1,4.434068618478477,10.0
291,817.963980122941,1,92.87664942666663,9.0
292,977.4417101732562,1,1.9141122595946172,10.0
293,801.7887160639168,1,90.34991280810789,9.0
294,834.3260278569338,1,3.5895663566708436,10.0
295,674.0987413420982,3,10.535555150256414,11.0
296,907.537930675767,3,88.1908136393273,10.0
297,1084.9419166338141,4,1084.9419166338141,0.0
298,944.4213565810466,5,89.7603643331621,11.0
299,857.1147419071963,1,1.7298275033153914,10.0
300,1040.9064955593597,2,1040.9064955593597,0.0
301,1110.3721703929298,7,5.297847431603941,13.0
302,721.1566353872388,1,85.63468360578145,9.0
303,845.1755107383672,3,9.872265956619458,11.0
304,696.5928176596615,1,84.60742667701186,9.0
305,1038.4906323053324,2,1038.4906323053324,0.0
306,826.389224921212,3,92.9482742361057,10.0
307,1098.5340577593506,4,1098.5340577593506,0.0
308,921.4875726548036,1,89.32053005266505,9.0
309,927.6257885850232,1,90.1141285514999,9.0
310,1072.800007938329,5,1.9878634286194483,12.0
311,569.8978997896916,1,17.080168763219604,10.0
312,1035.8067133835334,2,1035.8067133835334,0.0
313,1075.883613357249,4,1075.883613357249,0.0
314,1039.909625825037,2,1039.909625825037,0.0
315,747.1408296782465,1,9.806159634416531,10.0
316,916.6783782764545,3,84.08755233967395,10.0
317,1042.5451214334896,3,90.10738238655165,10.0
318,926.4590232382019,3,27.78495200426346,11.0
319,1062.3702721360032,3,82.83134243097754,10.0
320,1061.2430808427614,3,6.699170203466565,11.0
321,1053.7983147802688,2,1053.7983147802688,0.0
322,1072.6342242018534,5,12.435377628681863,12.0
323,1040.6077270233864,2,1040.6077270233864,0.0
324,1055.7740045994808,5,1.1463054148414358,12.0
325,1039.5903657793592,2,1039.5903657793592,0.0
326,1046.4825216560753,2,1046.4825216560753,0.0
327,906.8185179761127,1,79.98220155096249,9.0
328,1040.2929250321351,2,1040.2929250321351,0.0
329,1045.4887415936614,2,1045.4887415936614,0.0
330,937.935359692244,3,19.95820350068766,11.0
331,1046.1998928125397,2,1046.1998928125397,0.0
332,1041.6054504608373,2,1041.6054504608373,0.0
333,1037.7642948386278,2,1037.7642948386278,0.0
334,1105.9937131135973,4,1105.9937131135973,0.0
335,969.2675675334234,3,81.46267531708997,10.0
336,1042.9719453548223,2,1042.9719453548223,0.0
337,1038.2321413876693,2,1038.2321413876693,0.0
338,1075.3965043548083,4,1075.3965043548083,0.0
339,591.9166271400612,1,5.797935295158254,10.0
340,674.6702022051976,1,15.526395411779617,10.0
341,1083.7649232200617,4,1083.7649232200617,0.0
342,952.6621559352815,1,94.70270022398688,9.0
343,1120.143046514338,5,20.86772180734306,12.0
344,1055.730094213939,2,1055.730094213939,0.0
345,825.7055837259174,1,82.21064976404784,9.0
346,1040.9796851161072,2,1040.9796851161072,0.0
347,1043.064808217814,2,1043.064808217814,0.0
348,1042.6912216936357,2,1042.6912216936357,0.0
349,1039.2365746504838,2,1039.2365746504838,0.0
350,1036.2983832856066,3,78.3903383688554,10.0
351,987.75945077203,3,13.202041415200256,11.0
352,1038.0888646367162,2,1038.0888646367162,0.0
353,1049.2813863194863,2,1049.2813863194863,0.0
354,1040.9498211561859,2,1040.9498211561859,0.0
355,1038.9589367258682,2,1038.9589367258682,0.0
356,787.9724911260419,1,10.905473780546458,10.0
357,1044.0123536229544,2,1044.0123536229544,0.0
358,1042.977560494552,2,1042.977560494552,0.0
359,976.5039760776948,3,4.299811678527931,11.0
360,929.2272412496793,1,89.12069399539519,9.0
361,727.1930035862675,1,92.50209236585363,9.0
362,1037.0488562458484,2,1037.0488562458484,0.0
363,1038.689606236629,2,1038.689606236629,0.0
364,1084.5598285862686,4,1084.5598285862686,0.0
365,887.0170978610487,1,93.9811533367465,9.0
366,1070.6948093508308,3,92.48097444641257,10.0
367,830.6247599063148,1,97.281229525497,9.0
368,1042.4067414284423,2,1042.4067414284423,0.0
369,840.2762196004123,1,8.266540495840786,10.0
370,782.6562377170613,3,26.901507113745765,11.0
371,1039.2832675335835,3,83.91354698367786,10.0
372,853.5276004034353,1,0.5141698121587979,10.0
373,970.9020888353032,3,85.04306802257099,10.0
374,1000.033246003658,3,92.29377482038512,10.0
375,1036.2380081276087,2,1036.2380081276087,0.0
376,975.0776890586517,3,82.00215069455658,10.0
377,1036.5992970575594,2,1036.5992970575594,0.0
378,1047.9775684027172,2,1047.9775684027172,0.0
379,945.8699037671765,3,4.601256683067277,11.0
380,1086.9920573552026,4,1086.9920573552026,0.0
381,1088.519210233602,4,1088.519210233602,0.0
382,1055.1714587190377,2,1055.1714587190377,0.0
383,1044.2287261750917,2,1044.2287261750917,0.0
384,1108.6436820215472,4,1108.6436820215472,0.0
385,822.4132001757506,1,97.38736279414434,9.0
386,794.2575163255154,1,99.17876622771826,9.0
387,937.8037878772209,3,9.268932395593765,11.0
388,1039.6888703967124,2,1039.6888703967124,0.0
389,898.8607571646385,1,92.58385164624531,9.0
390,1038.1540865371946,2,1038.1540865371946,0.0
391,1087.7250951015235,4,1087.7250951015235,0.0
392,844.0255681265487,1,89.64655021892872,9.0
393,829.5649713078677,1,98.8228198963169,9.0
394,1040.0090355592242,2,1040.0090355592242,0.0
395,711.7599375667528,1,8.714485025995828,10.0
396,1045.6149437642844,2,1045.6149437642844,0.0
397,1039.5384218580402,2,1039.5384218580402,0.0
398,1046.1976048728218,2,1046.1976048728218,0.0
399,1128.588795778798,6,1128.588795778798,0.0
400,1048.2791530313186,2,1048.2791530313186,0.0
401,1068.448232982414,3,8.76854970543377,11.0
402,1038.149574666676,2,1038.149574666676,0.0
403,659.0860711061553,1,92.5800524173145,9.0
404,1052.6117458480549,2,1052.6117458480549,0.0
405,1042.615786924757,2,1042.615786924757,0.0
406,1041.9555164940793,2,1041.9555164940793,0.0
407,1040.311368023249,2,1040.311368023249,0.0
408,897.9186466588619,1,83.93308474719754,9.0
409,908.8831862664866,1,92.96398715215412,9.0
410,1139.3780902917033,6,1139.3780902917033,0.0
411,1041.228633471047,2,1041.228633471047,0.0
412,792.3674019132394,1,94.76799582274793,9.0
413,1058.4169425220143,2,1058.4169425220143,0.0
414,824.6051245391576,1,94.81215648403668,9.0
415,818.4205917632618,3,90.58519298052602,10.0
416,1040.637339354995,2,1040.637339354995,0.0
417,1012.2460529528045,1,94.80729247578631,9.0
418,850.2346711122943,1,5.617808744561216,10.0
419,1039.4177028819872,2,1039.4177028819872,0.0
420,1084.0283080078166,4,1084.0283080078166,0.0
421,1055.7711897155045,2,1055.7711897155045,0.0
422,951.4166997607709,1,1.9307322392747892,10.0
423,1091.9800791394005,4,1091.9800791394005,0.0
424,1044.893032195204,2,1044.893032195204,0.0
425,1053.4576813071658,2,1053.4576813071658,0.0
426,1078.8756637107442,4,1078.8756637107442,0.0
427,1041.7733117109588,2,1041.7733117109588,0.0
428,930.7809715265084,1,93.69639148005535,9.0
429,1047.255301010076,2,1047.255301010076,0.0
430,1075.3017506493502,4,1075.3017506493502,0.0
431,1049.06172058136,2,1049.06172058136,0.0
432,1045.832164989068,2,1045.832164989068,0.0
433,928.4925928463468,1,3.2534773821207637,10.0
434,1085.7643018576093,4,1085.7643018576093,0.0
435,919.821644728401,1,3.8955282123115467,10.0
436,1087.672392722419,4,1087.672392722419,0.0
437,747.5069658709344,1,18.386164929097504,10.0
438,1075.9678141692257,4,1075.9678141692257,0.0
439,1086.7414267556596,4,1086.7414267556596,0.0
440,982.6296362809239,1,98.39670223200403,9.0
441,1154.7321361902457,6,1154.7321361902457,0.0
442,818.6783829951987,3,31.536317563354828,11.0
443,925.777987729591,1,91.54973497783863,9.0
444,1050.797344326239,2,1050.797344326239,0.0
445,924.2666685005963,3,13.476541507164029,11.0
446,1021.3428423020964,3,0.668970725201234,11.0
447,1077.6232887410563,4,1077.6232887410563,0.0
448,1090.312534610704,4,1090.312534610704,0.0
449,1020.8918490209106,3,72.51776429277163,10.0
450,1046.3797856886745,2,1046.3797856886745,0.0
451,989.7539668937656,1,89.25779054771681,9.0
452,800.0150996083778,1,97.14999686844158,9.0
453,1089.6305612448364,4,1089.6305612448364,0.0
454,1080.974973328875,4,1080.974973328875,0.0
455,1104.5304128055632,4,1104.5304128055632,0.0
456,1041.1238638196908,2,1041.1238638196908,0.0
457,1041.4438023300343,2,1041.4438023300343,0.0
458,845.3645945547003,1,98.97388913134569,9.0
459,1042.6511854491487,2,1042.6511854491487,0.0
460,959.3786830966689,3,93.43562722936497,10.0
461,1036.8773143205262,2,1036.8773143205262,0.0
462,1045.743405093891,2,1045.743405093891,0.0
463,1036.974864164631,2,1036.974864164631,0.0
464,1042.780947631887,2,1042.780947631887,0.0
465,980.1910081753857,3,1.510661648933592,11.0
466,1044.988790632844,2,1044.988790632844,0.0
467,1028.1450748958289,3,87.96049840135834,10.0
468,695.2054526205569,1,94.54204240201443,9.0
469,883.6279419097687,1,0.5001337365282552,10.0
470,1096.263768723537,5,1.76980018109316,12.0
471,954.5904705584364,5,43.06009852602597,12.0
472,877.243322348083,1,85.45059745462959,9.0
473,1039.3307299441685,2,1039.3307299441685,0.0
474,1091.809285464401,4,1091.809285464401,0.0
475,1045.9900590684254,2,1045.9900590684254,0.0
476,1040.524525576566,2,1040.524525576566,0.0
477,1041.5412872483666,2,1041.5412872483666,0.0
478,1041.10140952123,2,1041.10140952123,0.0
479,1052.644892147649,2,1052.644892147649,0.0
480,1080.7730534097852,4,1080.7730534097852,0.0
481,1044.8456129735846,2,1044.8456129735846,0.0
482,1040.5928149337062,2,1040.5928149337062,0.0
483,942.0572107320941,1,84.9847437381793,9.0
484,945.3972238607092,3,74.92163640337333,10.0
485,1037.345826162939,2,1037.345826162939,0.0
486,1044.6922941414678,2,1044.6922941414678,0.0
487,1043.8192995734082,2,1043.8192995734082,0.0
488,904.3748466298119,3,63.34231074419165,10.0
489,741.3311016230612,1,82.32799998133828,9.0
490,1046.8347929763356,2,1046.8347929763356,0.0
491,1041.0376667670098,2,1041.0376667670098,0.0
492,983.6431630008829,1,76.85619506230046,9.0
493,1122.3837425860715,7,77.7128421572022,13.0
494,1060.6715441270792,2,1060.6715441270792,0.0
495,1038.5958446746795,2,1038.5958446746795,0.0
496,1043.0271215070907,2,1043.0271215070907,0.0
497,659.2451683462605,1,93.82937267988041,9.0
498,1038.9171577926677,2,1038.9171577926677,0.0
499,1047.2680255826174,2,1047.2680255826174,0.0
500,1042.6341315141003,2,1042.6341315141003,0.0
501,1039.5090759117509,2,1039.5090759117509,0.0
502,788.7313374046294,1,95.41475503141692,9.0
503,1038.2761650574005,2,1038.2761650574005,0.0
504,1048.5720448729219,2,1048.5720448729219,0.0
505,1039.450374167415,2,1039.450374167415,0.0
506,1040.1769132548345,2,1040.1769132548345,0.0
507,1036.186692221026,2,1036.186692221026,0.0
508,860.2583218810195,3,77.72443131322689,10.0
509,1040.26833638499,2,1040.26833638499,0.0
510,1088.5981374775893,4,1088.5981374775893,0.0
511,1084.1754336292772,4,1084.1754336292772,0.0
512,1088.2973352473405,4,1088.2973352473405,0.0
513,969.768920230207,3,5.394597883060669,11.0
514,1087.0155248034769,4,1087.0155248034769,0.0
515,1056.4328721176612,2,1056.4328721176612,0.0
516,1043.6660818649643,2,1043.6660818649643,0.0
517,866.8773075840385,1,97.81677305873643,9.0
518,743.0620917075377,1,88.00934959610765,9.0
519,1048.34459749805,2,1048.34459749805,0.0
520,1045.8410755521406,2,1045.8410755521406,0.0
521,857.0842612026933,1,90.1925908184403,9.0
522,776.7785675483499,1,91.99255730681648,9.0
523,1104.9290992551084,5,12.39805060508911,12.0
524,1086.365523099932,4,1086.365523099932,0.0
525,1041.9879310310534,2,1041.9879310310534,0.0
526,884.8369951847056,1,95.67073803833478,9.0
527,742.0950665605524,1,90.66641135977193,9.0
528,1053.287760850602,2,1053.287760850602,0.0
529,1097.0440739940816,4,1097.0440739940816,0.0
530,1047.6791711803207,2,1047.6791711803207,0.0
531,1040.3771020584054,2,1040.3771020584054,0.0
532,1111.9726554880951,4,1111.9726554880951,0.0
533,1047.492326409656,2,1047.492326409656,0.0
534,1041.660208017846,2,1041.660208017846,0.0
535,1036.5930670284592,2,1036.5930670284592,0.0
536,779.121690884764,1,95.35102969694287,9.0
537,1057.6967733105093,2,1057.6967733105093,0.0
538,1043.4825836568057,2,1043.4825836568057,0.0
539,1023.3662796725121,1,95.69296541172707,9.0
540,1035.8728553971027,2,1035.8728553971027,0.0
541,1037.1500792519805,2,1037.1500792519805,0.0
542,1041.930348780901,2,1041.930348780901,0.0
543,1049.7762136822985,2,1049.7762136822985,0.0
544,1045.0841863254564,2,1045.0841863254564,0.0
545,1039.7689319959813,2,1039.7689319959813,0.0
546,1036.479071134784,2,1036.479071134784,0.0
547,1010.0634509823592,1,99.17439392218989,9.0
548,1039.13322877541,2,1039.13322877541,0.0
549,1085.022543876652,4,1085.022543876652,0.0
550,807.3177309789721,1,83.72870394105871,9.0
551,1035.709066489208,2,1035.709066489208,0.0
552,1089.383342870919,4,1089.383342870919,0.0
553,1039.706575885517,2,1039.706575885517,0.0
554,1047.0386510562066,2,1047.0386510562066,0.0
555,951.0389540787287,3,87.86736653057278,10.0
556,1041.7232568485579,2,1041.7232568485579,0.0
557,1036.3413017042517,2,1036.3413017042517,0.0
