seed,net_worth,trades,final_cash,final_position
2197,1116.2207835253394,16,1116.2207835253394,0.0
2198,1054.4890972214666,6,1054.4890972214666,0.0
2199,983.9976309179691,5,84.44121240119591,10.0
2200,1082.8651190089604,8,1082.8651190089604,0.0
2201,1026.29713093269,4,1026.29713093269,0.0
2202,887.7008421932311,3,39.22682831939255,10.0
2203,877.4806002324314,5,57.491694733985355,10.0
2204,1048.3332633021328,8,1048.3332633021328,0.0
2205,1038.2829000403608,4,1038.2829000403608,0.0
2206,842.4981624347366,5,59.89898439559215,10.0
2207,900.9892524156443,1,93.92250763192328,9.0
2208,1016.9339288029574,2,1016.9339288029574,0.0
2209,1100.8297013942345,15,55.85698283709257,13.0
2210,795.7284834563405,1,89.04201696095879,9.0
2211,1017.8574304356358,2,1017.8574304356358,0.0
2212,1053.208352755356,9,69.10089989089624,11.0
2213,981.1258548257044,5,84.25997475883537,10.0
2214,553.8560855914704,1,88.51875579868602,9.0
2215,1049.9520329906022,6,1049.9520329906022,0.0
2216,1034.6473932971132,4,1034.6473932971132,0.0
2217,969.652307848358,1,84.16521396352618,9.0
2218,1062.5672987232433,6,1062.5672987232433,0.0
2219,1020.3670463851746,4,1020.3670463851746,0.0
2220,1056.998834865736,6,1056.998834865736,0.0
2221,1040.9157834124208,4,1040.9157834124208,0.0
2222,1011.9126833581998,2,1011.9126833581998,0.0
2223,1011.4801301943486,2,1011.4801301943486,0.0
2224,1012.6920448400497,2,1012.6920448400497,0.0
2225,1044.9948084595171,6,1044.9948084595171,0.0
2226,1039.6888833634862,6,1039.6888833634862,0.0
2227,634.5537844474999,1,90.12020679574164,9.0
2228,826.6215728626565,7,25.23371093228286,11.0
2229,851.7218678883117,5,57.3130572326653,10.0
2230,923.920750794079,1,6.250551010304321,10.0
2231,1018.1932629339774,2,1018.1932629339774,0.0
2232,1059.2342943349104,8,1059.2342943349104,0.0
2233,1047.3905688940629,4,1047.3905688940629,0.0
2234,1050.1547138728693,6,1050.1547138728693,0.0
2235,912.512760683038,3,50.74722841287246,10.0
2236,1037.2190985533455,4,1037.2190985533455,0.0
2237,1019.469691327563,4,1019.469691327563,0.0
2238,1036.0164164142107,4,1036.0164164142107,0.0
2239,1078.2612691385239,10,1078.2612691385239,0.0
2240,1009.1654923354049,2,1009.1654923354049,0.0
2241,1024.8914963748143,4,1024.8914963748143,0.0
2242,1022.1122315015344,4,1022.1122315015344,0.0
2243,1053.4977270730083,9,74.4092142652454,11.0
2244,840.0580173148218,3,24.09687773854398,10.0
2245,790.9606915467779,1,86.22433816333455,9.0
2246,1012.0727200868556,2,1012.0727200868556,0.0
2247,642.3264527555157,1,96.72496141435295,9.0
2248,1069.3620075205058,10,1069.3620075205058,0.0
2249,1010.474720489896,3,29.14659240533763,10.0
2250,1022.7978820446223,4,1022.7978820446223,0.0
2251,1026.0113037274566,4,1026.0113037274566,0.0
2252,1049.8680026293123,9,57.291410795334514,11.0
2253,1038.773235817624,6,1038.773235817624,0.0
2254,1022.5545240287091,2,1022.5545240287091,0.0
2255,1045.8333237482138,6,1045.8333237482138,0.0
2256,629.1848050021185,3,27.092091914424145,10.0
2257,1038.4121246063228,6,1038.4121246063228,0.0
2258,1034.8345866420864,4,1034.8345866420864,0.0
2259,957.0637726507317,5,76.02997638011914,10.0
2260,1011.1476262980734,7,28.60120506556393,11.0
2261,1014.4510302505028,2,1014.4510302505028,0.0
2262,1016.3516449641544,2,1016.3516449641544,0.0
2263,1031.4643422567913,4,1031.4643422567913,0.0
2264,1028.4889229938835,4,1028.4889229938835,0.0
2265,1021.8226433579148,2,1021.8226433579148,0.0
2266,678.3688404455781,3,41.687640548895615,10.0
2267,1012.9450911172185,2,1012.9450911172185,0.0
2268,1029.763188748385,7,51.75955261350555,11.0
2269,909.641364892214,1,90.25411329499173,9.0
2270,1066.5600223571741,10,1066.5600223571741,0.0
2271,1024.1617238963063,2,1024.1617238963063,0.0
2272,915.4866239952559,1,99.9259528515621,9.0
2273,976.4852937489575,5,89.71133568600612,10.0
2274,1029.3089442880628,4,1029.3089442880628,0.0
2275,747.2282294354378,3,41.48208062522622,10.0
2276,991.5085712532405,5,62.78216848651573,10.0
2277,1029.138831063458,2,1029.138831063458,0.0
2278,543.573767264706,1,3.9575901929192696,10.0
2279,1055.6423599732739,6,1055.6423599732739,0.0
2280,874.8928095144421,3,45.36584384610876,10.0
2281,1049.9269551688726,6,1049.9269551688726,0.0
2282,850.6620506642698,3,19.031519193654503,10.0
2283,1020.3671405010685,4,1020.3671405010685,0.0
2284,1038.5289051473012,4,1038.5289051473012,0.0
2285,1018.5807818790581,2,1018.5807818790581,0.0
2286,1024.3958372929674,4,1024.3958372929674,0.0
2287,1020.9713646670986,2,1020.9713646670986,0.0
2288,1001.9374915820913,9,48.59427744377035,11.0
2289,901.1659068172567,3,39.67386230851662,10.0
2290,1022.0648303589294,7,0.6329341057619331,11.0
2291,1006.7068970828612,3,33.84208309007579,10.0
2292,1056.0575580779994,8,1056.0575580779994,0.0
2293,1060.8632041799674,6,1060.8632041799674,0.0
2294,881.6055647413533,5,76.62339746752707,10.0
2295,1016.8752016255431,2,1016.8752016255431,0.0
2296,929.0184349627214,3,39.588567118555034,10.0
2297,1040.8250135000735,4,1040.8250135000735,0.0
2298,1031.796645857461,4,1031.796645857461,0.0
2299,1022.2711212090843,2,1022.2711212090843,0.0
2300,1032.0896025735672,6,1032.0896025735672,0.0
2301,1027.9162262834984,4,1027.9162262834984,0.0
2302,950.7698014600908,1,92.16868976521391,9.0
2303,1038.048328315026,4,1038.048328315026,0.0
2304,1026.7657509275514,4,1026.7657509275514,0.0
2305,1047.1297542280774,6,1047.1297542280774,0.0
2306,1050.7893536797983,8,1050.7893536797983,0.0
2307,1022.8444103710136,2,1022.8444103710136,0.0
2308,984.2550015275997,1,96.99493658948393,9.0
2309,1039.6622067112949,7,36.44983487696811,11.0
2310,1109.3799637048403,14,1109.3799637048403,0.0
2311,1019.1057067077228,5,77.48257335580354,10.0
2312,1036.5744953976523,4,1036.5744953976523,0.0
2313,841.2910128050513,7,81.16882491677518,10.0
2314,1012.4305415729796,2,1012.4305415729796,0.0
2315,867.8061864541891,3,42.363410513905364,10.0
2316,945.9198916021261,1,95.0363674603642,9.0
2317,1029.341973886273,4,1029.341973886273,0.0
2318,1027.035320619079,4,1027.035320619079,0.0
2319,1061.4841420299515,8,1061.4841420299515,0.0
2320,1010.7353984087533,2,1010.7353984087533,0.0
2321,1023.6415423725365,4,1023.6415423725365,0.0
2322,1059.5121725331987,10,1059.5121725331987,0.0
2323,892.7688781051673,5,76.06123910872554,10.0
2324,906.39599581148,3,11.797696453222102,10.0
2325,992.9913150447514,1,1.2529500081095648,10.0
2326,1036.772413492983,4,1036.772413492983,0.0
2327,709.0261527902671,1,99.36089501698189,9.0
2328,1048.4385278659581,11,81.22936539445084,12.0
2329,839.3692695793883,3,37.536195572674615,10.0
2330,1010.6812097200959,2,1010.6812097200959,0.0
2331,1028.539267315036,4,1028.539267315036,0.0
2332,1052.984206045242,6,1052.984206045242,0.0
2333,1022.0123268941029,4,1022.0123268941029,0.0
2334,747.7359063075307,1,90.51801402252408,9.0
2335,1014.643215450177,2,1014.643215450177,0.0
2336,1012.6591071734362,2,1012.6591071734362,0.0
2337,924.0005339464273,1,90.86418582120575,9.0
2338,1020.4615394305165,4,1020.4615394305165,0.0
2339,845.1789609566518,5,91.07207524796934,10.0
2340,1020.6293719058873,2,1020.6293719058873,0.0
2341,991.9129427835118,5,84.44080597116965,10.0
2342,1022.8703611433156,4,1022.8703611433156,0.0
2343,1013.5837728203331,2,1013.5837728203331,0.0
2344,1031.77076225617,4,1031.77076225617,0.0
2345,1041.9740029460772,4,1041.9740029460772,0.0
2346,838.1850422335094,7,19.777904671940632,11.0
2347,933.9600983113899,1,12.636201802262462,10.0
2348,895.7314825133542,1,80.83517719635392,9.0
2349,754.349552928829,3,45.34663142929105,10.0
2350,1049.2882286058252,9,75.83634295384434,11.0
2351,1064.7865778528276,8,1064.7865778528276,0.0
2352,859.2365928822804,5,76.91862407906831,10.0
2353,1042.2649429569828,6,1042.2649429569828,0.0
2354,1011.5385457834515,2,1011.5385457834515,0.0
2355,1056.8640652927827,8,1056.8640652927827,0.0
2356,1007.2532817509434,7,1.0574940407450413,11.0
2357,1012.5359751343618,2,1012.5359751343618,0.0
2358,1025.9660736377148,4,1025.9660736377148,0.0
2359,1025.2174324895777,4,1025.2174324895777,0.0
2360,1020.0172181234786,2,1020.0172181234786,0.0
2361,1035.3269541630955,4,1035.3269541630955,0.0
2362,834.8900981262846,1,93.92923083920607,9.0
2363,984.0480662174397,7,26.32525937454409,11.0
2364,1028.6671306135468,4,1028.6671306135468,0.0
2365,873.8863898545785,1,99.97757422027962,9.0
2366,695.3561882446743,1,98.14962585227022,9.0
2367,1064.7220725029874,8,1064.7220725029874,0.0
2368,1131.129705907906,16,1131.129705907906,0.0
2369,1014.1434736360275,2,1014.1434736360275,0.0
2370,1011.4955219849061,2,1011.4955219849061,0.0
2371,1012.1624108998697,2,1012.1624108998697,0.0
2372,1009.356001661906,2,1009.356001661906,0.0
2373,945.3944857901148,5,83.73444564565023,10.0
2374,701.4688823564114,3,26.92624833724915,10.0
2375,1045.9463490840108,4,1045.9463490840108,0.0
2376,1024.02319984194,3,20.071234125222077,10.0
2377,968.690333180996,7,15.456575851318803,11.0
2378,1043.5021838338275,6,1043.5021838338275,0.0
2379,1033.746303308443,6,1033.746303308443,0.0
2380,1089.0776067018612,12,1089.0776067018612,0.0
2381,930.4270818060936,9,58.81855998280275,11.0
2382,1020.3092427659969,4,1020.3092427659969,0.0
2383,1023.3533746654155,2,1023.3533746654155,0.0
2384,1012.1649233146877,2,1012.1649233146877,0.0
2385,1010.3421650282928,2,1010.3421650282928,0.0
2386,1021.2133995335993,2,1021.2133995335993,0.0
2387,1030.7851941648314,4,1030.7851941648314,0.0
2388,1009.9085999920718,2,1009.9085999920718,0.0
2389,874.6684943448438,3,18.358628652095263,10.0
2390,962.3570537618583,1,83.37255157314598,9.0
2391,868.1087467805312,1,93.5031400813881,9.0
2392,799.8494371536952,1,82.2188819672873,9.0
2393,1059.1357312501264,8,1059.1357312501264,0.0
2394,1048.8338327300862,6,1048.8338327300862,0.0
2395,949.465653949097,5,67.67875170694583,10.0
2396,1069.4562767989705,10,1069.4562767989705,0.0
2397,1029.9167269238471,4,1029.9167269238471,0.0
2398,966.2582021909404,5,73.74486377060055,10.0
2399,667.5584559951958,1,82.56320163302235,9.0
2400,952.5288770655255,1,81.17227041217677,9.0
2401,1009.8793079144978,2,1009.8793079144978,0.0
2402,1026.3308831274346,4,1026.3308831274346,0.0
2403,1043.7920190743637,6,1043.7920190743637,0.0
2404,727.2750998036244,3,25.088860666332607,10.0
2405,909.6189312287992,1,7.072729954120973,10.0
2406,1006.6206454878372,13,71.5514334028137,12.0
2407,1027.4992645814682,4,1027.4992645814682,0.0
2408,1038.0190108991335,4,1038.0190108991335,0.0
2409,970.3518449264155,9,56.884489199374684,11.0
2410,945.9298885268478,3,39.17698585787491,10.0
2411,705.2613965853752,3,61.77009673139355,10.0
2412,1042.4020053147283,6,1042.4020053147283,0.0
2413,1060.4397955634192,6,1060.4397955634192,0.0
2414,1025.8383402083764,4,1025.8383402083764,0.0
2415,1068.5528723092077,8,1068.5528723092077,0.0
2416,997.3294950479611,5,76.42372326890654,10.0
2417,1009.9841043630859,2,1009.9841043630859,0.0
2418,1016.388508511289,2,1016.388508511289,0.0
2419,939.3083083502042,3,24.456443141137697,10.0
2420,1018.7540165217911,2,1018.7540165217911,0.0
2421,1011.4256020929788,2,1011.4256020929788,0.0
2422,1008.9379557071284,5,93.02869225263703,10.0
2423,1009.7926291978273,2,1009.7926291978273,0.0
2424,1062.5289640142487,8,1062.5289640142487,0.0
2425,1054.0040140106103,6,1054.0040140106103,0.0
2426,753.7439121606434,1,92.953725439947,9.0
2427,721.2765906735451,1,86.10417428367919,9.0
2428,1014.4107800356597,2,1014.4107800356597,0.0
2429,749.929090383372,3,36.64657207583684,10.0
2430,1036.4615614044505,4,1036.4615614044505,0.0
2431,1009.8247990658941,2,1009.8247990658941,0.0
2432,1058.637014805449,8,1058.637014805449,0.0
2433,1047.3148175180004,6,1047.3148175180004,0.0
2434,1012.3476704052721,2,1012.3476704052721,0.0
2435,1012.7102685325137,2,1012.7102685325137,0.0
2436,638.4387986413734,1,96.46447971629914,9.0
2437,1009.9526951715557,2,1009.9526951715557,0.0
2438,920.4968882384451,5,82.52760640471695,10.0
2439,1012.1200412261144,2,1012.1200412261144,0.0
2440,1025.734878731822,2,1025.734878731822,0.0
2441,1034.4305518848853,4,1034.4305518848853,0.0
2442,1022.6606454507836,4,1022.6606454507836,0.0
2443,839.7146990547312,3,22.088335165072294,10.0
2444,1075.5340275489607,11,13.705386331312184,12.0
2445,1041.784207766362,6,1041.784207766362,0.0
2446,1059.9206367280672,8,1059.9206367280672,0.0
2447,1022.6193202467841,7,59.12060838638911,11.0
2448,958.7937320381827,5,0.6769193219759018,11.0
2449,1047.0041800025872,6,1047.0041800025872,0.0
2450,1009.8595323303861,2,1009.8595323303861,0.0
2451,1014.9521189240803,2,1014.9521189240803,0.0
2452,1015.9363326830455,2,1015.9363326830455,0.0
2453,1023.9026352629387,7,18.591821317408176,11.0
2454,1029.5492269544907,4,1029.5492269544907,0.0
2455,972.3210736913817,7,9.771226469194971,11.0
2456,1022.2526318318667,4,1022.2526318318667,0.0
2457,1072.6383242789661,10,1072.6383242789661,0.0
2458,865.4428452300373,1,91.91106545394041,9.0
2459,1020.302222765635,2,1020.302222765635,0.0
2460,1019.2557998726016,2,1019.2557998726016,0.0
2461,872.8117353719546,3,50.88579299316814,10.0
2462,881.4635258122192,1,92.50780028347344,9.0
2463,1030.7998263015834,4,1030.7998263015834,0.0
2464,1016.8726349590933,2,1016.8726349590933,0.0
2465,1092.3969091258084,10,1092.3969091258084,0.0
2466,887.6155939974675,3,35.28347403962607,10.0
2467,1010.9117742840995,2,1010.9117742840995,0.0
2468,822.3234577908491,1,84.1042143724809,9.0
2469,821.5119638169754,1,90.50182854234254,9.0
2470,1025.065575943239,4,1025.065575943239,0.0
2471,1046.6988672783561,6,1046.6988672783561,0.0
2472,1011.836258797841,2,1011.836258797841,0.0
2473,1019.2340968173594,2,1019.2340968173594,0.0
2474,1051.9896430012725,8,1051.9896430012725,0.0
2475,1010.2170890537692,2,1010.2170890537692,0.0
2476,1060.630261941675,6,1060.630261941675,0.0
2477,796.7310908690924,1,89.18894673547845,9.0
2478,1073.0149145998862,10,1073.0149145998862,0.0
2479,1094.5606151963336,10,1094.5606151963336,0.0
2480,1140.095754680443,18,1140.095754680443,0.0
2481,1012.9936783357556,2,1012.9936783357556,0.0
2482,691.2437775633814,1,13.434337947101312,10.0
2483,1013.1033965958618,2,1013.1033965958618,0.0
2484,1028.1930322347741,4,1028.1930322347741,0.0
2485,1042.1220605858994,6,1042.1220605858994,0.0
2486,1051.4532220912715,8,1051.4532220912715,0.0
2487,1038.502726191637,4,1038.502726191637,0.0
2488,755.8436997371766,1,95.25092373286839,9.0
2489,761.6200094681153,3,50.187867261240626,10.0
2490,1023.6774533231458,2,1023.6774533231458,0.0
2491,1072.5416995233118,8,1072.5416995233118,0.0
2492,598.0172645593073,5,60.133699522697384,10.0
2493,897.09812372842,7,30.54166726038136,11.0
2494,1013.0492269424867,2,1013.0492269424867,0.0
2495,748.9528609770991,1,11.276421961302503,10.0
2496,1011.437432337164,2,1011.437432337164,0.0
2497,1022.8270686421017,4,1022.8270686421017,0.0
2498,1013.054286231862,2,1013.054286231862,0.0
2499,1010.6421318723079,2,1010.6421318723079,0.0
2500,1018.1430910229031,2,1018.1430910229031,0.0
2501,1009.725123809476,2,1009.725123809476,0.0
2502,910.8571114259496,1,98.43098532469924,9.0
2503,759.6388454160276,1,85.8354146218968,9.0
2504,1066.014450839479,10,1066.014450839479,0.0
2505,959.1651078572819,5,65.43183233368006,10.0
2506,1046.4059180559739,6,1046.4059180559739,0.0
2507,981.6627191954111,3,65.73657983573969,10.0
2508,1044.4374164045792,6,1044.4374164045792,0.0
2509,1054.2508254232303,9,63.24243392686992,11.0
2510,814.9213931792692,3,39.33260056770746,10.0
2511,839.7455255211247,1,97.1602709237909,9.0
2512,993.9184508261926,3,34.433831189470084,10.0
2513,1001.3921560665204,9,69.85118366256154,11.0
2514,1056.334430940503,6,1056.334430940503,0.0
2515,733.643884428157,1,92.70496030832282,9.0
2516,1012.0591547719886,3,8.975889084958453,10.0
2517,1078.8504918289445,10,1078.8504918289445,0.0
2518,1063.184790015679,10,1063.184790015679,0.0
2519,1010.2774780287726,2,1010.2774780287726,0.0
2520,1047.1092499818421,4,1047.1092499818421,0.0
2521,1115.910944402717,14,1115.910944402717,0.0
2522,1053.0019542672494,6,1053.0019542672494,0.0
2523,1031.1448378078344,2,1031.1448378078344,0.0
2524,1020.5818852890139,4,1020.5818852890139,0.0
2525,1015.963281062006,2,1015.963281062006,0.0
2526,1061.7508154262653,10,1061.7508154262653,0.0
2527,725.6024268088207,5,72.96831422329558,10.0
2528,1011.6128590192982,2,1011.6128590192982,0.0
2529,1039.7849743705087,6,1039.7849743705087,0.0
2530,1094.5181781212584,11,12.729082018057852,12.0
2531,785.010474726911,1,7.5696612728721675,10.0
2532,1039.2325843407589,4,1039.2325843407589,0.0
2533,923.3884549338419,3,50.60130268109185,10.0
2534,1035.4734799261325,6,1035.4734799261325,0.0
2535,992.1747218436959,7,21.206918440640152,11.0
2536,1046.392861313379,6,1046.392861313379,0.0
2537,1014.1751301206767,3,26.987421188140274,10.0
2538,1035.0864577524558,4,1035.0864577524558,0.0
2539,1019.816509559902,4,1019.816509559902,0.0
2540,1014.1009282694872,2,1014.1009282694872,0.0
2541,1082.333871733562,10,1082.333871733562,0.0
2542,1039.6204717083715,4,1039.6204717083715,0.0
2543,1009.4591075970787,2,1009.4591075970787,0.0
2544,1033.5820901452003,6,1033.5820901452003,0.0
2545,1025.1369537097587,4,1025.1369537097587,0.0
2546,1017.826767887717,2,1017.826767887717,0.0
2547,1032.2191209999817,4,1032.2191209999817,0.0
2548,1053.6040700845547,6,1053.6040700845547,0.0
2549,1016.8793095161301,2,1016.8793095161301,0.0
2550,1034.9135884206426,6,1034.9135884206426,0.0
2551,1066.0218397021517,6,1066.0218397021517,0.0
2552,918.1323994494953,1,8.931401910357863,10.0
2553,997.1855317337961,7,20.976792740547126,11.0
2554,912.2632484429687,3,17.596734688621154,10.0
2555,1105.2260942679031,12,1105.2260942679031,0.0
2556,1076.4386429927667,8,1076.4386429927667,0.0
2557,1011.3835957009436,2,1011.3835957009436,0.0
2558,1022.4809374278244,4,1022.4809374278244,0.0
2559,695.4971752455104,1,4.327269662866115,10.0
2560,1054.7055140749658,6,1054.7055140749658,0.0
2561,1044.2032410802317,8,1044.2032410802317,0.0
2562,927.0515387662091,3,34.885446846055856,10.0
2563,1015.197299371799,2,1015.197299371799,0.0
2564,699.0200460174353,1,6.095635034787847,10.0
2565,1040.6245576356662,6,1040.6245576356662,0.0
2566,832.9198091918608,1,94.05476336547599,9.0
2567,893.3534876594431,1,0.4808703149271878,10.0
2568,966.1683424322053,5,54.86955681998245,10.0
2569,675.3872075816921,1,96.67488339145689,9.0
2570,778.4192633491124,3,42.5657131353463,10.0
2571,1007.1402141497703,7,9.445786086702356,11.0
2572,1022.2098485934875,4,1022.2098485934875,0.0
2573,797.6861397381813,1,95.26087333511941,9.0
2574,983.8923139844386,1,5.013964720413696,10.0
2575,864.2100300504312,3,38.7853928485456,10.0
2576,626.2428717088737,1,17.884792122541512,10.0
2577,769.1178038260342,1,97.77261045370824,9.0
2578,1051.3805076624058,8,1051.3805076624058,0.0
2579,821.5227938217067,3,48.027637938648695,10.0
2580,1017.7961830156705,2,1017.7961830156705,0.0
2581,1065.1132444198454,6,1065.1132444198454,0.0
2582,1037.010245968714,6,1037.010245968714,0.0
2583,1041.6458533706239,4,1041.6458533706239,0.0
2584,974.9834777754455,3,53.27486338292795,10.0
2585,1032.0576804794455,6,1032.0576804794455,0.0
2586,1023.9635591644018,4,1023.9635591644018,0.0
2587,1012.6319540036352,2,1012.6319540036352,0.0
2588,988.3350904883129,1,93.98190287557657,9.0
2589,1095.9381658307411,13,59.00671936697154,12.0
2590,1021.9243636144702,2,1021.9243636144702,0.0
2591,1017.4438785836215,2,1017.4438785836215,0.0
2592,1024.8615223088545,4,1024.8615223088545,0.0
2593,1048.741642157252,8,1048.741642157252,0.0
2594,1046.2666022769915,6,1046.2666022769915,0.0
2595,792.8164679030297,3,35.97473803451544,10.0
2596,860.423571491557,3,53.341236281436636,10.0
2597,1041.6808222807251,6,1041.6808222807251,0.0
2598,804.7505277039378,5,3.650389651632622,11.0
2599,1023.7092868041283,4,1023.7092868041283,0.0
2600,1015.5497392299113,2,1015.5497392299113,0.0
2601,1011.356882220925,2,1011.356882220925,0.0
2602,1023.2979446824669,4,1023.2979446824669,0.0
2603,1002.8795733187682,1,12.762002813041363,10.0
2604,1031.8922563475055,4,1031.8922563475055,0.0
2605,896.1267973756031,3,25.089890647212428,10.0
2606,1038.876036119606,4,1038.876036119606,0.0
2607,1042.3782388462828,6,1042.3782388462828,0.0
2608,1044.2520635076003,6,1044.2520635076003,0.0
2609,719.9778953751486,1,74.18309990839543,9.0
2610,1030.455418114071,4,1030.455418114071,0.0
2611,927.1441428832992,5,80.66755221042524,10.0
2612,956.9840439411444,9,67.39826179028034,11.0
2613,1022.8727774469675,3,34.9115384346029,10.0
2614,1034.9267886704004,6,1034.9267886704004,0.0
2615,1030.7394214765714,4,1030.7394214765714,0.0
2616,913.6108574626002,1,94.5200673262874,9.0
2617,1030.7709239267988,4,1030.7709239267988,0.0
2618,1047.034357576662,9,5.4071214283494555,12.0
2619,879.7463988893771,3,34.24927376638925,10.0
2620,1058.9297150635402,8,1058.9297150635402,0.0
2621,1024.315424590127,3,40.85894045417899,10.0
2622,1019.7223633428803,2,1019.7223633428803,0.0
2623,1012.6883075188274,2,1012.6883075188274,0.0
2624,1019.0503388686972,4,1019.0503388686972,0.0
2625,1001.1499779657588,5,4.452966866355382,11.0
2626,846.5021641308871,5,86.14294057528491,10.0
2627,1051.9511927590715,4,1051.9511927590715,0.0
2628,1077.4252027219984,8,1077.4252027219984,0.0
2629,1012.650512287921,2,1012.650512287921,0.0
2630,1034.4243690522312,4,1034.4243690522312,0.0
2631,922.5894633170279,3,47.33369410985392,10.0
2632,1009.8933048235999,2,1009.8933048235999,0.0
2633,1046.954883743926,7,14.297382339547767,11.0
2634,1024.7756736869796,4,1024.7756736869796,0.0
2635,1012.6310935325761,2,1012.6310935325761,0.0
2636,920.027652894025,9,51.09842572565731,11.0
2637,1028.6089747060262,2,1028.6089747060262,0.0
2638,799.0675497531021,3,34.69937848852385,10.0
2639,805.9862458769404,1,82.5354384678244,9.0
2640,1023.0689023921801,4,1023.0689023921801,0.0
2641,611.0909986027991,5,86.0728181191447,10.0
2642,892.0170008584274,1,72.80876196144834,9.0
2643,1032.1007206241916,4,1032.1007206241916,0.0
2644,1045.076022170967,4,1045.076022170967,0.0
2645,1002.0905005715738,3,22.210295305700015,10.0
2646,1036.9523629236196,6,1036.9523629236196,0.0
2647,982.9408914506588,7,29.993061232986292,11.0
2648,1110.9855628027085,12,1110.9855628027085,0.0
2649,1013.1063237894641,2,1013.1063237894641,0.0
2650,1027.737131742068,4,1027.737131742068,0.0
2651,1129.3745401027672,17,8.585859347338555,14.0
2652,832.0065618606009,1,99.57429718338608,9.0
2653,1009.1772734763836,2,1009.1772734763836,0.0
2654,1011.107262369151,2,1011.107262369151,0.0
2655,1000.9733605193228,7,48.20719631907252,11.0
2656,982.4771119177051,5,86.80534635891581,10.0
2657,790.915050139691,3,26.438217856418305,10.0
2658,983.5968023983355,3,47.48280065986364,10.0
2659,1048.3045307516986,6,1048.3045307516986,0.0
2660,1015.5735500932951,2,1015.5735500932951,0.0
2661,1026.4846167992341,4,1026.4846167992341,0.0
2662,986.9157718983387,7,4.77990450554762,11.0
2663,995.5672882164644,9,53.23540666970939,11.0
2664,1039.3210263427513,6,1039.3210263427513,0.0
2665,832.5201074914114,1,85.95534255666416,9.0
2666,839.4451652202829,3,51.33211067189495,10.0
2667,1054.4039316652859,8,1054.4039316652859,0.0
2668,861.1328585719262,3,26.31835026731096,10.0
2669,1030.5605725975313,4,1030.5605725975313,0.0
2670,1055.23992725522,8,1055.23992725522,0.0
2671,897.0486530670786,1,92.61624969942989,9.0
2672,921.8446587154135,5,54.061986460272806,10.0
2673,1030.7936931848667,4,1030.7936931848667,0.0
2674,1034.1791538347975,6,1034.1791538347975,0.0
2675,556.2822594762697,1,4.122398772960537,10.0
2676,740.7816318894947,3,24.991406187579628,10.0
2677,833.2290926562107,5,70.91543876034984,10.0
2678,992.8423452895357,9,46.905548834700085,11.0
2679,1057.3614378358063,6,1057.3614378358063,0.0
2680,944.4795269604044,1,78.17152737766673,9.0
2681,1035.2842431555114,4,1035.2842431555114,0.0
2682,1019.9463245019195,4,1019.9463245019195,0.0
2683,1030.7036929203653,4,1030.7036929203653,0.0
2684,1036.2617853439958,11,12.228640382776348,12.0
2685,1034.1796420112432,6,1034.1796420112432,0.0
2686,1065.24579951426,8,1065.24579951426,0.0
2687,1063.6934723491695,8,1063.6934723491695,0.0
2688,929.133294408679,1,96.58781198746146,9.0
2689,1028.9555504344398,2,1028.9555504344398,0.0
2690,1020.1973628510568,4,1020.1973628510568,0.0
2691,1059.9350212633296,6,1059.9350212633296,0.0
2692,673.4925046020852,1,96.64430410631815,9.0
2693,1008.6071131442221,5,66.70833668418152,10.0
2694,1090.1089666599019,10,1090.1089666599019,0.0
2695,1024.855676667823,2,1024.855676667823,0.0
2696,809.7848311055436,1,90.07775775000084,9.0
2697,1015.1777135363847,2,1015.1777135363847,0.0
2698,749.2633092427334,1,88.66434203265885,9.0
2699,1028.3032335889961,2,1028.3032335889961,0.0
2700,1115.2484947115588,12,1115.2484947115588,0.0
2701,1022.1693108243281,2,1022.1693108243281,0.0
2702,717.7304231801251,1,87.1866841406063,9.0
2703,1022.4657362849639,5,75.42907549301117,10.0
2704,1015.9042181107305,2,1015.9042181107305,0.0
2705,1019.7399296817495,2,1019.7399296817495,0.0
2706,769.7125784376142,3,60.10742474653068,10.0
2707,948.0448824072314,3,20.03462812810494,10.0
2708,630.9353316488198,3,30.781074763391985,10.0
2709,1048.105489227893,6,1048.105489227893,0.0
2710,700.0766962440482,1,88.5117365261084,9.0
2711,1019.9637171365713,4,1019.9637171365713,0.0
2712,1022.724788023252,4,1022.724788023252,0.0
2713,1042.7960234953184,6,1042.7960234953184,0.0
2714,907.8007279024501,1,97.87964017759214,9.0
2715,918.2518656772053,5,91.49365468072563,10.0
2716,1013.8086819332818,2,1013.8086819332818,0.0
2717,1012.5279188415223,2,1012.5279188415223,0.0
2718,665.9785546106169,1,79.91982536926173,9.0
2719,1115.6283235960584,16,1115.6283235960584,0.0
2720,912.1195286793901,3,29.16438885477112,10.0
2721,1028.6092444161368,4,1028.6092444161368,0.0
2722,1011.4752049835935,2,1011.4752049835935,0.0
2723,1020.3130144690156,2,1020.3130144690156,0.0
2724,1045.442963706651,6,1045.442963706651,0.0
2725,701.8099471039282,3,34.20160317218006,10.0
2726,1063.2395018773043,8,1063.2395018773043,0.0
2727,1024.096542216326,4,1024.096542216326,0.0
2728,764.2507844178373,1,0.5764338310017365,10.0
2729,1030.82954002096,4,1030.82954002096,0.0
2730,1025.2599783911671,4,1025.2599783911671,0.0
2731,761.8260586147753,3,42.98373858891409,10.0
2732,1037.0395355436501,4,1037.0395355436501,0.0
